,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,is_drift,batch_id
5,1,7.338301,2,4,1048.833314,0,3,3,2,0,2,1,32.837394,1,1,0,2,1.0,1,1,1,2
6,0,10.846348,3,4,1508.749718,0,-1,3,2,0,3,0,42.076246,-1,-1,0,2,1.0,0,1,1,2
7,1,38.436241,0,7,4490.16027,0,3,3,1,0,0,0,34.36822,1,-1,0,2,1.0,0,1,1,2
8,0,24.226061,2,10,1141.303246,0,1,3,1,0,3,2,47.190168,1,1,0,2,1.0,0,1,1,2
9,3,12.859929,4,4,1547.299887,0,-1,3,2,0,2,1,42.057433,1,1,0,2,1.0,1,1,1,2
10,0,12.448581,2,4,436.995657,0,1,3,1,0,1,0,28.830263,1,0,0,3,1.0,1,1,1,2
11,0,45.12198,4,0,2122.173745,0,2,3,2,0,2,2,18.983124,-1,1,0,2,1.0,0,1,1,2
12,3,12.403223,2,3,847.079774,0,3,3,2,0,3,1,36.250329,1,0,0,2,1.0,-1,1,1,2
13,3,23.464186,4,3,12845.074352,1,2,2,2,0,1,3,36.703159,1,0,1,2,1.0,1,1,1,2
14,1,11.856466,3,4,2627.778261,0,4,0,1,0,1,3,29.589571,2,2,1,1,1.0,-1,1,1,2
15,0,23.48607,4,4,1229.050037,4,4,3,2,0,2,0,61.709031,-1,0,1,2,1.0,1,1,1,2
16,2,15.767473,3,7,1384.004764,0,0,3,2,0,3,1,34.81458,1,1,1,2,1.0,1,1,1,2
17,2,10.173069,4,4,1333.907365,0,3,0,2,0,3,2,22.2071,1,1,2,2,1.0,0,1,1,2
18,1,7.220747,1,4,1692.412751,0,2,3,1,0,1,0,26.394239,0,0,1,2,1.0,0,0,1,2
19,0,8.651742,3,0,1191.672397,1,1,3,2,0,3,1,34.472586,0,-1,0,3,1.0,-1,1,1,2
20,2,15.69267,4,3,3837.118113,1,4,3,2,0,3,2,38.213654,-1,1,0,2,2.0,0,1,1,2
21,0,16.808526,2,3,1603.222124,0,4,3,2,0,3,2,32.292447,1,1,0,2,1.0,1,1,1,2
22,1,16.636328,4,6,9650.124143,0,-1,1,1,0,1,3,28.083057,1,2,1,2,1.0,0,1,1,2
23,3,18.364754,3,0,1130.526728,2,2,3,2,0,3,1,40.230876,1,1,1,2,2.0,1,1,1,2
24,3,23.828446,2,3,2861.461952,0,3,1,2,0,0,0,41.202924,1,1,0,2,1.0,1,1,1,2
25,2,12.005816,4,4,1498.329068,4,3,3,2,0,1,0,23.915269,1,1,3,1,2.0,0,1,1,2
26,3,14.936243,2,10,2044.843049,4,4,1,2,0,3,0,39.265411,0,1,2,2,2.0,0,1,1,2
27,3,18.364754,3,0,1130.526728,2,2,3,2,0,3,1,40.230876,1,1,1,2,2.0,1,1,1,2
28,2,21.765585,0,10,5862.622445,0,-1,1,1,0,3,2,32.829142,-1,1,1,2,1.0,0,1,1,2
29,1,22.086928,2,10,3391.942603,4,2,3,1,0,1,1,58.982091,1,1,1,1,1.0,-1,1,1,2
30,1,19.614083,1,10,1879.796964,0,3,1,2,0,1,2,29.567608,1,1,0,2,1.0,1,1,1,2
31,1,45.958234,4,0,3672.060053,1,-1,2,0,1,1,2,25.61365,1,1,1,2,1.0,0,1,1,2
32,3,20.204856,2,0,1900.07452,1,-1,3,2,0,3,2,26.142481,1,1,0,2,1.0,0,1,1,2
33,3,19.410501,4,10,1714.79649,4,2,3,1,0,1,1,32.872395,1,0,1,2,1.0,-1,1,1,2
34,0,42.973049,4,10,2867.484702,0,2,0,3,0,0,1,23.058129,1,-1,1,2,1.0,1,1,1,2
35,3,24.981983,2,0,1823.160656,0,1,3,1,0,0,0,29.15749,1,1,0,2,1.0,1,1,1,2
36,0,12.117505,2,1,692.940725,0,2,3,2,0,3,1,26.063269,1,1,0,1,1.0,-1,1,1,2
37,1,8.168873,1,0,1965.855138,0,-1,3,1,2,1,3,25.649291,0,-1,0,2,1.0,1,1,1,2
38,3,18.729924,1,10,2241.513814,0,1,3,2,0,3,2,39.232085,0,1,0,2,1.0,1,1,1,2
39,0,46.466241,4,3,-993.21519,0,4,0,2,0,3,0,57.483297,1,1,0,3,1.0,-1,1,1,2
40,3,17.335795,2,10,2015.596678,4,3,2,2,0,0,2,28.863589,1,1,0,3,1.0,1,1,1,2
41,1,24.748949,2,1,4166.467139,3,0,0,2,0,1,3,31.385443,1,2,0,3,1.0,1,1,1,2
42,0,21.343556,2,4,13255.567015,0,3,1,2,0,3,3,29.068103,1,2,0,3,1.0,-1,1,1,2
43,3,24.358262,2,0,10247.089018,4,3,2,2,0,2,2,35.002517,-1,1,0,2,1.0,0,1,1,2
44,0,12.400813,4,6,362.099875,0,1,3,2,0,3,0,33.859484,-1,1,2,2,2.0,1,1,1,2
45,3,26.732438,2,3,6740.003312,0,0,1,0,0,3,2,20.887036,1,1,0,0,2.0,-1,1,1,2
46,0,12.173977,2,7,1630.616953,0,4,3,1,0,1,0,41.920135,1,1,0,2,1.0,0,1,1,2
47,3,19.717678,2,10,1394.453943,0,-1,3,3,0,3,0,28.98458,1,1,0,2,1.0,-1,1,1,2
48,1,19.614083,1,10,1879.796964,0,3,1,2,0,1,2,29.567608,1,1,0,2,1.0,1,1,1,2
49,1,25.606102,2,4,3238.73877,4,4,2,1,0,3,2,45.307752,1,0,0,0,1.0,0,1,1,2
50,3,51.486095,4,7,3308.540289,0,-1,1,2,0,3,0,50.012779,1,-1,2,2,1.0,1,1,1,2
51,3,11.690982,0,1,1357.4164,0,4,3,1,0,3,0,64.927691,0,1,0,1,1.0,0,1,1,2
52,3,5.940479,2,3,970.523514,1,2,1,2,0,1,2,54.237098,-1,1,1,3,1.0,1,1,1,2
53,3,23.464186,4,3,12845.074352,1,2,2,2,0,1,3,36.703159,1,0,1,2,1.0,1,1,1,2
54,3,24.358262,2,0,10247.089018,4,3,2,2,0,2,2,35.002517,-1,1,0,2,1.0,0,1,1,2
55,3,12.416756,2,4,1497.199008,4,1,3,2,0,0,0,28.749942,-1,1,0,2,1.0,1,1,1,2
56,3,18.783378,2,0,1445.599246,0,2,1,0,0,1,0,28.044679,1,-1,0,1,1.0,0,1,1,2
57,1,24.009881,2,4,3022.382705,0,4,2,1,0,0,1,34.579584,1,1,0,3,1.0,1,1,1,2
58,3,12.45813,2,0,1593.641049,0,-1,0,2,0,2,2,38.877089,1,1,0,2,1.0,-1,0,1,2
59,3,12.210047,1,3,2758.668518,0,4,2,1,0,3,1,37.19242,0,-1,0,2,1.0,0,1,1,2
60,1,12.031627,4,6,1170.124587,0,1,3,2,0,3,1,20.459912,1,1,1,1,1.0,0,1,1,2
61,3,11.823813,4,3,652.804918,4,3,3,2,0,3,2,37.727001,1,1,1,2,1.0,0,1,1,2
62,3,11.978551,4,4,2045.369417,0,2,1,1,0,1,2,36.775383,-1,0,1,2,1.0,0,0,1,2
63,3,12.325285,2,3,4063.756178,4,3,2,1,0,3,2,22.978643,-1,0,0,3,1.0,1,1,1,2
64,3,19.717678,2,10,1394.453943,0,-1,3,3,0,3,0,28.98458,1,1,0,2,1.0,-1,1,1,2
65,1,12.148905,4,0,1824.159653,0,4,3,2,2,1,0,41.44202,1,1,1,2,2.0,1,1,1,2
66,3,16.753584,4,3,2256.663917,0,1,2,2,0,2,0,25.97832,1,1,1,2,1.0,-1,1,1,2
67,3,23.670273,4,1,2455.294609,0,1,2,2,0,0,2,23.760503,1,1,1,2,1.0,1,1,1,2
68,2,11.708987,2,1,911.11045,0,0,3,2,0,3,0,24.975152,1,-1,0,3,1.0,1,1,1,2
69,1,24.730139,4,4,3987.216422,4,4,2,1,0,1,3,38.589022,1,-1,0,2,1.0,0,1,1,2
70,3,11.26727,2,4,2039.849931,4,2,0,2,0,1,2,50.231225,1,1,0,2,2.0,0,1,1,2
71,0,12.161446,2,1,2593.581287,0,4,1,2,0,1,2,30.036301,1,1,0,1,2.0,0,1,1,2
72,1,19.42406,2,9,2063.014119,0,3,2,2,0,2,1,27.37717,1,-1,0,3,2.0,0,1,1,2
73,3,11.26727,2,4,2039.849931,4,2,0,2,0,1,2,50.231225,1,1,0,2,2.0,0,1,1,2
74,1,11.973272,2,9,823.137876,4,2,2,2,0,1,1,44.149473,-1,1,0,2,1.0,1,1,1,2
75,1,17.250238,3,0,6910.432998,0,0,1,1,0,3,3,56.34546,1,2,0,2,1.0,1,1,1,2
76,1,23.217947,2,3,2099.80015,0,-1,2,2,0,1,0,28.806862,1,2,0,1,1.0,0,1,1,2
77,1,11.977982,1,7,735.316669,2,3,3,2,0,1,3,28.875911,1,2,0,2,1.0,-1,1,1,2
78,1,12.110484,4,4,2448.620662,0,2,3,2,0,1,2,27.611594,1,-1,0,1,1.0,0,1,1,2
79,1,8.35893,2,4,1525.501727,1,4,1,2,0,1,0,39.737465,0,1,0,2,1.0,1,1,1,2
80,2,30.552863,4,3,8883.61522,1,1,3,1,0,2,0,33.255386,-1,1,3,3,1.0,0,1,1,2
81,3,12.151414,4,1,1711.316274,0,3,1,2,0,1,0,37.944949,-1,1,1,1,1.0,0,1,1,2
82,2,15.69267,4,3,3837.118113,1,4,3,2,0,3,2,38.213654,-1,1,0,2,2.0,0,1,1,2
83,1,22.092634,2,4,3517.811859,0,2,0,1,0,1,1,27.4118,1,-1,0,2,2.0,1,1,1,2
84,0,12.866844,2,4,11838.394855,0,2,3,2,0,1,2,54.725238,0,1,0,1,2.0,0,1,1,2
85,1,25.350738,2,0,7453.761931,1,4,1,3,0,1,0,32.105828,-1,1,0,2,1.0,0,1,1,2
86,1,16.165383,3,4,3628.495908,0,4,1,2,0,1,0,62.719433,0,1,0,2,1.0,0,1,1,2
87,0,6.227421,2,3,1979.751107,0,4,3,1,0,2,3,58.194632,2,1,0,2,1.0,1,1,1,2
88,3,11.999029,4,4,888.183366,0,1,3,1,0,1,2,29.076864,-1,1,0,1,1.0,0,1,1,2
89,3,52.312319,4,10,13130.084473,0,2,1,2,0,1,3,39.987486,1,2,2,2,1.0,-1,1,1,2
90,3,24.981983,2,0,1823.160656,0,1,3,1,0,0,0,29.15749,1,1,0,2,1.0,1,1,1,2
91,2,33.70082,2,3,10226.404374,0,1,0,1,0,0,3,24.200379,1,0,0,3,1.0,-1,1,1,2
92,3,12.45813,2,0,1593.641049,0,-1,0,2,0,2,2,38.877089,1,1,0,2,1.0,-1,0,1,2
93,1,14.634775,0,0,3764.847206,0,3,1,1,0,3,1,24.647977,1,1,0,2,1.0,1,1,1,2
94,3,9.69415,2,1,850.989697,4,2,3,2,0,0,1,40.904964,1,0,0,2,2.0,0,1,1,2
95,1,45.480687,2,4,2796.539519,1,1,1,1,0,0,1,20.33833,-1,1,0,3,1.0,1,1,1,2
96,3,12.859929,4,4,1547.299887,0,-1,3,2,0,2,1,42.057433,1,1,0,2,1.0,1,1,1,2
97,3,22.660786,2,4,5065.386043,1,2,1,2,0,1,3,35.362171,1,2,0,2,1.0,1,1,1,2
98,1,27.032372,2,3,2640.4462,1,-1,3,0,0,1,2,38.150522,1,1,0,2,1.0,0,1,1,2
99,3,22.730242,2,1,977.931994,4,2,2,1,0,1,2,22.99878,1,1,0,3,1.0,1,1,1,2
100,3,6.311733,2,1,2658.746112,4,1,0,2,0,1,0,38.771798,1,1,0,1,1.0,0,1,1,2
101,3,6.225911,4,1,1708.900758,4,4,3,2,0,3,3,39.461826,1,2,0,2,1.0,-1,1,1,2
102,1,26.310266,2,10,10776.092321,0,2,0,1,0,1,3,28.249279,1,2,0,1,1.0,1,1,1,2
103,1,24.294379,2,3,3941.560687,0,1,2,2,0,0,2,32.108567,0,1,0,2,1.0,-1,1,1,2
104,0,8.602578,2,2,641.027397,0,1,3,2,0,1,1,54.344635,1,0,1,2,1.0,0,1,1,2
105,2,42.645108,4,0,1126.716429,4,3,2,2,0,2,1,32.499226,1,0,3,1,2.0,0,1,1,2
106,3,11.848411,4,4,1552.765325,0,2,1,2,0,1,0,29.026176,1,1,1,3,1.0,1,1,1,2
107,3,25.252124,2,3,3541.786538,4,2,1,2,0,1,0,24.923705,1,0,0,1,1.0,0,0,1,2
108,3,12.336688,2,4,1495.677544,0,4,3,1,0,3,0,25.439979,0,1,0,3,1.0,0,1,1,2
109,0,12.140748,4,1,2667.566015,4,2,2,2,0,1,1,24.801798,1,1,1,2,2.0,-1,1,1,2
110,1,23.939405,2,3,1406.935637,0,3,3,2,2,1,1,33.929035,-1,1,0,2,1.0,1,1,1,2
111,2,12.276508,2,0,1330.052629,0,-1,2,1,0,0,0,69.284141,1,1,0,1,1.0,0,1,1,2
112,3,12.038045,4,4,1027.180127,2,3,3,2,0,3,0,35.171375,-1,1,1,1,2.0,0,1,1,2
113,1,11.977982,1,7,735.316669,2,3,3,2,0,1,3,28.875911,1,2,0,2,1.0,-1,1,1,2
114,1,11.977982,1,7,735.316669,2,3,3,2,0,1,3,28.875911,1,2,0,2,1.0,-1,1,1,2
115,1,15.951855,2,1,13225.083627,4,2,1,2,0,1,2,29.931058,1,1,0,2,1.0,0,1,1,2
116,1,37.924887,2,5,2291.020681,1,0,3,2,0,3,2,43.919019,1,0,1,3,1.0,1,1,1,2
117,0,7.998537,2,10,926.730682,0,4,0,2,0,3,1,41.617708,1,1,0,1,1.0,1,1,1,2
118,3,11.646215,3,7,1495.997401,0,3,3,3,0,1,0,24.486782,1,-1,1,2,1.0,-1,1,1,2
119,0,18.193784,2,0,1557.224297,3,2,2,2,0,3,2,36.921844,-1,1,0,2,1.0,1,0,1,2
120,3,22.964001,4,1,2816.161508,3,3,3,2,0,0,2,69.249655,1,1,1,3,2.0,-1,1,1,2
121,3,25.10069,4,0,3793.886982,4,4,2,1,0,1,0,20.483367,1,1,1,2,1.0,1,1,1,2
122,2,11.706121,2,0,873.726428,0,4,3,0,0,3,1,49.446767,-1,0,0,2,1.0,1,1,1,2
123,3,16.778963,2,1,1662.845333,0,3,3,2,0,2,1,41.402764,0,0,0,2,2.0,0,1,1,2
124,1,37.924887,2,5,2291.020681,1,0,3,2,0,3,2,43.919019,1,0,1,3,1.0,1,1,1,2
125,0,12.407818,2,0,366.518953,0,2,2,1,0,1,0,24.228918,1,1,1,2,1.0,-1,1,1,2
126,3,12.218415,2,3,767.75143,2,2,3,2,0,1,0,42.59233,1,1,0,2,2.0,0,1,1,2
127,0,18.320792,4,3,7374.105357,0,2,1,3,0,3,3,60.208427,1,-1,1,2,1.0,1,1,1,2
128,3,11.646215,3,7,1495.997401,0,3,3,3,0,1,0,24.486782,1,-1,1,2,1.0,-1,1,1,2
129,3,23.853875,2,4,2824.37592,4,4,3,1,0,1,2,38.459516,-1,1,0,2,1.0,0,1,1,2
130,1,25.610318,4,3,1749.583074,1,2,3,1,0,3,1,25.161386,1,1,1,2,1.0,0,1,1,2
131,0,14.33444,4,0,730.048549,0,3,3,0,2,2,1,60.969994,-1,1,1,2,1.0,0,1,1,2
132,1,27.313486,1,1,3351.620218,1,1,1,1,2,0,1,26.750421,0,1,0,1,1.0,0,1,1,2
133,3,22.488523,2,0,819.524297,4,3,3,2,0,2,1,40.798543,0,-1,0,2,1.0,-1,1,1,2
134,1,23.93578,2,2,2442.274433,0,-1,3,1,0,1,0,23.779922,2,1,0,2,1.0,1,1,1,2
135,0,25.29265,2,0,7206.047175,0,1,1,1,0,1,3,34.009255,1,1,0,2,1.0,-1,1,1,2
136,3,23.220685,4,0,1497.044953,2,1,3,3,0,3,2,27.495371,1,1,3,2,1.0,-1,1,1,2
137,3,11.985847,4,10,1008.634799,4,-1,3,2,0,0,0,25.932169,1,0,1,2,1.0,1,1,1,2
138,0,12.866844,2,4,11838.394855,0,2,3,2,0,1,2,54.725238,0,1,0,1,2.0,0,1,1,2
139,0,9.005455,2,7,1567.88673,1,-1,2,2,0,2,1,29.583144,0,0,0,2,1.0,0,1,1,2
140,3,24.533092,2,4,1050.127098,4,-1,1,2,0,2,0,56.719067,1,1,0,2,2.0,-1,1,1,2
141,3,7.393888,2,0,2253.491853,0,-1,0,2,0,2,2,27.075088,-1,-1,0,2,2.0,1,1,1,2
142,1,11.529627,2,0,1376.805148,0,1,2,1,2,3,0,29.465518,2,1,0,2,1.0,1,1,1,2
143,3,51.486095,4,7,3308.540289,0,-1,1,2,0,3,0,50.012779,1,-1,2,2,1.0,1,1,1,2
144,3,24.23492,2,4,2161.870905,0,-1,3,1,0,0,2,28.026991,1,1,0,1,1.0,1,1,1,2
145,0,16.360809,4,0,729.380489,0,3,0,2,0,2,0,24.224312,0,-1,0,2,2.0,1,1,1,2
146,3,37.478161,4,0,6377.469397,2,2,3,2,0,3,2,29.420367,1,1,1,2,1.0,1,1,1,2
147,2,12.04503,2,4,934.069178,0,4,3,2,0,3,2,41.665169,0,1,1,2,1.0,1,0,1,2
148,1,24.294379,2,3,3941.560687,0,1,2,2,0,0,2,32.108567,0,1,0,2,1.0,-1,1,1,2
149,1,23.217947,2,3,2099.80015,0,-1,2,2,0,1,0,28.806862,1,2,0,1,1.0,0,1,1,2
150,3,6.806902,2,3,1192.150672,0,3,2,1,0,3,0,20.491881,1,0,0,3,1.0,1,1,1,2
151,3,24.33111,2,0,6625.146009,2,-1,1,2,0,0,2,74.689157,1,1,0,1,2.0,0,1,1,2
152,3,8.113212,2,1,1470.509641,0,2,3,0,0,3,2,29.958456,1,1,0,2,1.0,0,1,1,2
153,2,20.350524,4,0,2451.991594,0,2,3,1,0,1,2,19.223524,0,1,0,1,1.0,0,1,1,2
154,0,6.125341,4,4,2267.983682,0,-1,1,2,0,1,0,35.970526,1,1,1,1,2.0,0,1,1,2
155,2,15.550683,4,0,1045.584877,0,3,3,2,0,2,0,38.011079,1,1,1,2,2.0,1,1,1,2
156,3,12.165613,2,4,369.581221,0,2,1,3,0,2,1,33.115661,1,-1,1,1,1.0,0,1,1,2
157,3,24.348574,2,0,4294.094581,0,-1,3,3,0,3,2,38.343531,0,1,0,2,1.0,-1,1,1,2
158,0,43.545646,2,3,2943.684338,0,4,1,2,2,1,1,23.575861,2,1,0,3,1.0,1,1,1,2
159,0,18.141429,4,3,993.0687,0,1,3,3,0,3,1,29.183869,1,-1,2,2,1.0,1,1,1,2
160,3,24.612715,2,7,3724.745349,0,2,2,2,0,1,0,28.120031,-1,-1,0,1,2.0,0,1,1,2
161,1,12.475233,2,4,897.389413,4,1,3,1,0,0,1,21.050667,0,0,0,1,1.0,0,1,1,2
162,1,9.248978,3,0,1605.605767,4,-1,0,2,0,1,0,45.802652,2,-1,1,2,2.0,0,1,1,2
163,3,25.457278,0,7,3694.505496,0,-1,0,2,0,0,1,48.489422,0,0,1,2,2.0,-1,1,1,2
164,3,11.856248,2,3,2648.343094,0,2,2,2,0,3,2,33.586884,0,1,0,3,1.0,1,1,1,2
165,0,12.390719,2,3,1702.420675,0,3,3,1,0,2,3,29.970327,1,2,0,2,1.0,0,1,1,2
166,3,25.10069,4,0,3793.886982,4,4,2,1,0,1,0,20.483367,1,1,1,2,1.0,1,1,1,2
167,1,22.765155,4,9,1796.129376,2,4,3,1,0,0,2,55.589346,1,0,1,2,1.0,1,1,1,2
168,1,19.679362,2,3,3693.400181,4,-1,0,1,0,1,1,34.241943,1,1,1,1,2.0,1,1,1,2
169,3,35.097474,4,3,11907.658608,0,0,1,3,0,3,2,22.774744,1,1,1,2,1.0,-1,1,1,2
170,3,9.69415,2,1,850.989697,4,2,3,2,0,0,1,40.904964,1,0,0,2,2.0,0,1,1,2
171,3,50.863288,3,0,2132.250532,0,0,2,3,0,3,2,33.98096,1,1,1,2,1.0,-1,1,1,2
172,0,19.909955,2,4,1443.686683,3,3,0,3,0,2,0,28.590664,1,1,0,2,1.0,-1,1,1,2
173,0,6.777759,2,0,1159.070238,0,4,0,2,1,3,3,32.763247,-1,2,0,2,1.0,0,1,1,2
174,0,9.784001,2,4,762.686335,4,2,3,2,0,1,1,56.464926,1,-1,1,1,1.0,0,1,1,2
175,1,38.436241,0,7,4490.16027,0,3,3,1,0,0,0,34.36822,1,-1,0,2,1.0,0,1,1,2
176,0,10.866385,2,0,1487.783327,0,-1,0,2,0,2,0,27.356425,0,0,0,2,2.0,1,1,1,2
177,2,35.20561,2,4,2455.034446,4,1,3,2,0,0,3,32.019336,1,2,0,2,1.0,-1,1,1,2
178,0,14.154354,4,1,2074.123502,4,2,2,2,0,1,2,29.633123,1,1,1,1,1.0,-1,1,1,2
179,1,15.292315,1,7,988.775451,0,2,2,2,0,3,2,37.082507,0,1,0,2,2.0,0,1,1,2
180,3,16.462946,2,4,2605.606687,4,4,2,2,0,3,2,27.724797,1,0,0,2,1.0,1,1,1,2
181,1,19.679362,2,3,3693.400181,4,-1,0,1,0,1,1,34.241943,1,1,1,1,2.0,1,1,1,2
182,3,11.646215,3,7,1495.997401,0,3,3,3,0,1,0,24.486782,1,-1,1,2,1.0,-1,1,1,2
183,3,14.650917,4,4,3731.490026,4,-1,1,1,1,3,0,22.847063,1,-1,1,2,1.0,-1,1,1,2
184,1,14.134058,2,4,2289.737235,4,1,1,1,0,2,1,31.338339,-1,1,1,3,1.0,1,1,1,2
185,1,8.168873,1,0,1965.855138,0,-1,3,1,2,1,3,25.649291,0,-1,0,2,1.0,1,1,1,2
186,0,23.458449,2,3,1311.038183,0,2,3,1,0,3,2,31.192591,1,1,0,2,1.0,0,1,1,2
187,2,23.090041,4,0,1413.333794,0,4,3,1,0,3,0,51.875739,-1,1,1,2,1.0,0,1,1,2
188,3,9.880838,4,1,1974.100469,4,4,0,2,0,3,0,40.84983,-1,0,1,3,2.0,1,1,1,2
189,0,12.448581,2,4,436.995657,0,1,3,1,0,1,0,28.830263,1,0,0,3,1.0,1,1,1,2
190,1,25.092468,3,0,4881.017673,0,3,3,2,0,1,3,22.891074,1,-1,1,1,2.0,-1,1,1,2
191,3,12.11814,0,3,809.190627,0,1,3,2,0,3,0,21.733115,1,1,1,3,1.0,1,1,1,2
192,3,12.859929,4,4,1547.299887,0,-1,3,2,0,2,1,42.057433,1,1,0,2,1.0,1,1,1,2
193,1,17.932558,2,0,2382.835088,3,2,3,2,0,1,0,25.158983,1,1,0,1,2.0,1,1,1,2
194,3,6.806902,2,3,1192.150672,0,3,2,1,0,3,0,20.491881,1,0,0,3,1.0,1,1,1,2
195,3,8.688877,4,1,1483.67899,4,1,2,2,0,0,2,66.73076,1,1,1,2,1.0,0,1,1,2
196,3,23.493693,4,7,1519.400757,0,-1,3,2,0,0,2,26.947412,-1,1,0,3,1.0,-1,1,1,2
197,0,12.448581,2,4,436.995657,0,1,3,1,0,1,0,28.830263,1,0,0,3,1.0,1,1,1,2
198,3,25.457278,0,7,3694.505496,0,-1,0,2,0,0,1,48.489422,0,0,1,2,2.0,-1,1,1,2
199,0,4.978808,4,0,3983.584311,4,-1,0,1,0,1,2,33.052111,1,1,1,1,1.0,1,1,1,2
200,3,36.085708,0,4,9793.076697,2,4,1,2,0,2,2,22.969268,2,0,1,1,1.0,0,1,1,2
201,3,19.929057,4,2,2326.669577,0,1,3,2,0,2,3,27.224749,1,2,2,3,1.0,1,1,1,2
202,0,17.499558,2,3,9008.773274,2,2,1,1,0,3,1,33.17137,1,1,0,2,1.0,0,1,1,2
203,3,12.184711,2,0,588.656907,0,-1,3,1,0,3,0,22.070971,1,0,3,2,1.0,1,1,1,2
204,1,23.217947,2,3,2099.80015,0,-1,2,2,0,1,0,28.806862,1,2,0,1,1.0,0,1,1,2
205,3,11.978551,4,4,2045.369417,0,2,1,1,0,1,2,36.775383,-1,0,1,2,1.0,0,0,1,2
206,3,22.040112,2,1,10743.570187,1,2,1,1,0,3,3,20.125979,1,2,0,2,1.0,1,1,1,2
207,0,8.310326,2,4,4194.811733,0,3,0,1,0,2,0,23.501553,1,1,1,1,1.0,0,0,1,2
208,3,11.978551,4,4,2045.369417,0,2,1,1,0,1,2,36.775383,-1,0,1,2,1.0,0,0,1,2
209,3,9.735315,2,1,1685.526234,3,2,0,2,0,3,0,21.17819,1,0,0,1,1.0,0,1,1,2
210,0,15.256071,2,1,1936.53221,0,3,2,1,0,1,2,59.990543,-1,-1,0,3,1.0,1,1,1,2
211,3,11.42449,2,2,1002.211582,0,-1,3,2,0,3,2,28.449619,1,-1,0,3,1.0,1,1,1,2
212,3,11.823813,4,3,652.804918,4,3,3,2,0,3,2,37.727001,1,1,1,2,1.0,0,1,1,2
213,1,23.971704,4,4,3386.800139,3,4,2,1,0,3,2,27.728491,1,-1,1,2,1.0,-1,1,1,2
214,3,24.23492,2,4,2161.870905,0,-1,3,1,0,0,2,28.026991,1,1,0,1,1.0,1,1,1,2
215,2,11.923473,1,6,527.807856,0,-1,3,2,0,3,1,43.739166,2,0,0,1,1.0,0,1,1,2
216,3,10.778762,4,0,1813.214618,4,1,3,2,2,0,0,22.686817,1,0,1,3,1.0,1,1,1,2
217,3,6.543564,2,5,2718.821243,0,-1,1,2,0,2,2,40.366035,0,1,1,2,1.0,0,1,1,2
218,1,17.932558,2,0,2382.835088,3,2,3,2,0,1,0,25.158983,1,1,0,1,2.0,1,1,1,2
219,1,22.585059,4,10,11437.491639,1,2,1,2,0,3,1,24.519059,1,1,1,2,1.0,0,1,1,2
220,1,8.704354,2,4,7823.098237,0,2,0,2,0,3,2,23.891403,-1,-1,0,2,1.0,0,1,1,2
221,0,19.909955,2,4,1443.686683,3,3,0,3,0,2,0,28.590664,1,1,0,2,1.0,-1,1,1,2
222,1,12.400376,4,10,1155.460809,0,-1,2,1,0,3,3,38.190267,1,1,1,2,1.0,1,1,1,2
223,2,23.664243,2,1,2426.654637,0,3,3,2,0,1,2,27.793945,1,1,0,2,1.0,0,1,1,2
224,3,24.787218,1,4,1838.209906,0,-1,0,1,2,3,0,25.170799,0,1,3,2,1.0,1,1,1,2
225,3,11.733634,2,0,2482.208029,2,-1,3,1,0,2,2,31.441879,1,0,0,3,1.0,1,1,1,2
226,1,7.722047,2,10,830.064304,4,1,2,2,0,1,1,30.881662,1,1,0,2,1.0,0,1,1,2
227,0,16.867078,0,0,3843.469691,0,4,3,3,2,2,3,42.668434,2,2,2,2,1.0,0,1,1,2
228,2,15.767473,3,7,1384.004764,0,0,3,2,0,3,1,34.81458,1,1,1,2,1.0,1,1,1,2
229,1,41.508756,2,7,6181.39793,0,2,3,1,0,3,1,28.597566,1,1,1,2,1.0,0,1,1,2
230,0,18.042693,4,4,1219.594263,0,1,3,1,0,3,0,28.180325,-1,0,1,3,1.0,1,1,1,2
231,1,24.856116,4,3,7010.997556,3,3,2,2,0,2,1,26.647189,1,1,1,2,1.0,0,1,1,2
232,1,12.08857,2,10,1660.564105,1,2,2,0,0,2,2,30.20779,-1,1,0,2,1.0,0,1,1,2
233,1,22.851075,4,4,7759.882813,0,4,0,2,0,1,3,41.024503,1,2,1,2,2.0,0,1,1,2
234,0,4.978808,4,0,3983.584311,4,-1,0,1,0,1,2,33.052111,1,1,1,1,1.0,1,1,1,2
235,1,12.158293,2,4,2524.858858,0,0,3,1,0,3,0,24.429329,1,1,0,3,1.0,-1,1,1,2
236,2,48.386189,2,0,12529.192402,1,1,3,3,0,3,0,35.402043,1,1,0,2,1.0,0,1,1,2
237,1,11.921931,4,1,2407.691655,4,3,3,2,0,3,2,33.212499,1,1,0,2,2.0,1,1,1,2
238,0,25.333938,2,6,1452.465156,0,-1,3,2,0,2,2,40.158297,1,0,0,2,1.0,1,1,1,2
239,3,11.572855,3,10,2584.261498,1,3,1,0,0,2,2,45.612386,-1,1,0,1,2.0,0,1,1,2
240,3,23.828446,2,3,2861.461952,0,3,1,2,0,0,0,41.202924,1,1,0,2,1.0,1,1,1,2
241,0,11.565504,2,3,1104.318346,0,2,3,2,0,1,3,23.318325,1,-1,0,2,1.0,1,1,1,2
